13865654643442728467,963121426752391813,10802292662540296968,18342444321803638440,5357359180058691133,12371009703868130300,18236917491424951865,14828387557270071200,4655188676352356197,10112324757545561242,8278474293689613535,8254230191613701681,8902567187419037742,217873758643265595,13894036757736915168,3950922214071267481,1019962580263460883,4949351842640315361,13650890690810043147,6614626221508754935,7693540102978360900,15528032953037533651,526413723844028274,1633388761748670727,6260511250802863702,6768667659774407231,8447232353363983458,18100597001367278737,8119103403824504021,2360504281034743436,1519900189037287713,14277625784552751583,6461930912124188840,6939903565734766957,6061288291360025537,7620101600301351020,13075122035105018999,6164639897581293280,14881625551134265727,6463566655920125597,4786804478761187881,1899355252386252169,9213607602496304019,17114558975767282210,6063704005725011765,17852917747812563074,6121846235731920524,16366411476047705890,8893415750434417192,5859122252562572525,3338563662099906904,8647538020743027298,1538018946928591865,5988731389938791253,17835657356480406189,771004824920056132,7947504461450044114,4799722535713520458,9764615599372213552,3330154909559289997,11265727762214065704,10970093191125989286,9036567060499704821,3982288454681615724,8032561523721986583,11508478771322570736,2968121342491783050,1268152308445014783,7159807368166746669,2878277072660586454,18445247707162344610,5709518924093128726,7544944839131534345,11151561858106981788,943699298998935815,7970109790917179942,5187727358777420450,17986908361352999331,5596300386152439292,8984801452583241539,9819284631509812911,15478981674545747560,11765948736452533289,791568980942099010,565137076007138536,14747193901845576125,15317870405277854794,14046457210197708051,4964240728540505562,2334943510476927608,16492424808372892126,14539802119777989558,5228707781091529200,11543823149120439682,9010319184232047912,10389378795508078717,17560863377424168135,15598678604033766290,7474277792580440191,13836616391329435555,16720741078577747310,3827606097612969805,8279281333445009119,3895018967308896928,7679589796732557670,12305079453324488530,6077760028215824995,17241025498005461002,14660311580492964390,12000987060819891378,4580195707006604712,7519748228160290593,17307007496050748706,17008945804197203292,17185533557062566326,5481407070014802005,16523266697593490247,15002337912405261763,14752253210491568044,2818358133294710893,12087338342335957140,2190504709597147444,8686818934659100171,11687288467035477681,2994247747098868783,16398715983725655074,1711998953541553672,1771095400179570268,
5666806524200745253,17240291296197382865,681337540340536175,2849181630217988533,3492274946721337614,6631321761982381192,3305565831344118007,7804578857592772618,862839676356103360,2170839496888326118,3082019956233425158,14334038604923881774,479087332164650061,16967050945072528755,4499994276334046329,11786496163943414171,2300186565627161217,2798506275272870267,7910284748345015882,17330180137254423504,5541658551181295008,3100051705625545554,7102012489361055771,13724332729516928472,10707303149338991252,2218043468318773809,7642823784995510047,1001296046968470655,18058524068475243521,2830259848589579307,991078097992328264,13538076462712067264,3375960684541469037,463306134066211375,2603736959476290119,7004069875328081437,3567199241319746491,11927178864447684953,8864431803458675512,672539550544477696,2794429168071974491,5457848406822374908,5040941659813950953,11955944117627444228,5697573130381361004,16615992484240541961,17246155476563237427,7212824452968108047,1765854316945509784,14685020264095033512,6931479727499240202,13113935202976939414,13935423874093011331,14476174323037630619,10554820455933267510,5155436430791302553,4293241882373618308,17983121899167014707,8993147261911676249,1261037261145371467,10786373473460607572,9129509294368814773,3477769633200807064,16052600940451370040,5639415270522330329,15751910783265972118,961814087382920711,2412537372994524367,5311140669833200147,17677535738971710166,5539197110619024900,11337506712251769002,12907330948737068376,1918971433085246176,3173952271335449778,2446296146615990864,3122361245706459191,17643841015028378149,2670055518688418183,4026815129411475525,6075860982949031698,5967762647448244418,3046010759800031256,2948558052013410642,17426162329388434205,5608573494635211555,8106888035193360887,13160306488832492861,1268978037369140713,2577670133466699178,17727853712531303187,8021476308546651444,8113773212270100034,18088017247286537488,4721644492939746394,18167818116569786705,18201047374370955133,4667342705028795964,5457935337947114917,16551229820261499109,10822373922017894681,5707771143996328599,7099866972310930551,6420145431725584356,17362930465212082866,1776760286543594390,11272961936293335012,18039099908248962105,9992217212489989476,4567356421322576412,9249666682656627576,14839550026311386905,3877746134323305986,8745089308589348813,8690556082065833240,7258120264352304995,6729513955061419022,8129318184042472191,996996734762626901,2098863376722628691,3006986154518923668,6109083367183188965,1332398015280815,10669554460764814790,17736778890870711964,701590027528199023,3520168640098917718,6992544213777555479,
4250328213864006660,11455182399092847135,17306233986962054763,4860040428780346232,7461197101189148179,9431430299111867732,18398930025429339699,15687516309633184483,7610976726204468473,14243194213870340788,6161287793246569326,10511500672259843440,4381234116299933808,7824131457228429488,3520936780679284502,8138346876897149312,8418308846380136864,6005179162500205949,12839577808150814130,5363773820906770274,3930445447412751994,8134227098962395912,9045841647991100578,10063216313578535824,4420599560594495289,7963670320127822885,6932730660998167119,5064769597434381098,15106517003078221658,10121420838195804415,3242911746993086955,6692311471564230631,695420073101855098,4612367386444074293,2261121582983721683,7055498737701205954,6931977343124483438,2369327741672687811,2912645938097559472,5654334586407229011,2352957431595148728,39576384926804866,2491436788572059150,17514643124030902833,2306166106658257008,2159050236640568588,4046962825823972303,3139031360691256254,4743375712840229263,1708254078424234757,1844949108730582856,9317327818401294779,1840840134351469348,4223957370891302688,15941334533668568675,11334702480255465918,8412687756293305743,17154781248869286311,17056300819370277412,15143171116070744027,5267246842339075302,6854847561058983176,6225544581341742374,193718143911953026,18110307828673489524,4081188078972422989,6302627372969162492,4787912232876648552,16468418388034189573,6672540351573146735,7654531433300688285,16071933846782011867,8017621044389681767,9845728938471531702,6101735457686845490,5828703283765375132,798332101482632613,6625894351899902859,512360681823668726,18254355297447686846,1490648471107730788,1056412349921774674,15422908076013145018,748390970135494944,8814891511163399940,4950316878563261299,14559151683631780579,10755157245610592215,1354376083796455121,18047025165940290241,1711897970427519294,2385356894799474086,10583168909084814111,5596178724560751528,5368148004802941682,5467146808229106898,7024391946569233773,12048089067307799905,8509844044062989447,5851784189725546308,3896031783317105318,15726041150968199347,1291957205465353772,1960839928197730243,2828534930744353686,9867075515918196103,5097204065171749998,7634489306183534281,17283263771212265831,15583888898145378306,6476503053000271515,5666905071808297186,4505823109750263223,2898802962436196736,5863032700611397485,15630478863142855051,10877022466998847436,4653954202447325120,6265317560635264735,3595898373272707257,5811247754827094871,3809497888615907476,3401785740245615096,7373175047708294695,1526070231031021493,10195188109022616478,14183341356417501913,8393428784723121333,
11201528096109850754,2608160459455277513,9964889237601331256,5498892427450573868,4243161838492246941,4967203368616860276,5743091460511262245,3945662056519579759,8082818030355575586,1094041516193113438,9736380904816614020,4869722216465428243,13152786198165621525,5524700868609711358,15981086912367945172,5251452213678299410,3184471071441697242,13874203464993830785,582999380200231830,4895922678442416166,17404200022658929809,3512912554686714157,5163734531433042054,3590320974923540092,287852806263611166,14998805929233663748,4959514972164699196,4445048267117860704,8293753120572639416,2866287177106352248,12145942007911531579,11489914477755345003,6044832989088578087,3271113151114070118,10999260363337432066,5767222715358652843,1232771294355292762,14709590922108502170,2245478804196198695,12499768816784315513,14879529713419880154,10097437374887419358,18113143249222532020,7392796298475319406,10025283502479453184,15520086467799214687,6977939979457218680,16526104222119508203,1265039569516453288,9598206087967901704,14638434369527811512,13099617135305673135,17350133560811411466,13854680631163854367,6081479787466994224,6710448849553586420,6259471152867963675,15431999825521667882,9485817479038093034,16161727511797784887,17892229493071666807,18144875365822780649,1542176079129028823,6858378287943578459,3638817799268039018,7606820740735295831,112423839371855145,8740664717508498574,5433091170391375029,1621336182285065596,7866402633865859518,5665034590995113662,10447945533927817269,14983356203736506435,2752830411205065117,9336592470623137419,137728070053070107,10211056226154483556,6755183395376657854,3993726460197780939,5683091833370811992,16363775862428676170,4087849616147768185,1994984859423092681,13475483466921018159,3290812054675848948,351429493873858554,16567713603256979423,13352451947784816910,5693892607216479080,17932378990043412533,14846409999742183019,7553855367807224948,2752452499601905110,3037964202721126172,17601970770968117381,10925990498156791945,2253012237545883299,17946923051992564380,6243400652649733243,13453760871634598117,14277601698044321035,17157737767283710026,17862793781081421731,9101865647541282489,4534210795034831608,3524124976744802843,4937601184772122180,5978453180237111880,1135858656615027606,16045158311792335021,13145831868405120756,1137778147163689611,2470553432845014007,841859187989682873,11548655129932867591,3687965296089596954,3682110627157443138,5631846202842106781,11062227134332480466,4411811895116173961,7987448121780467797,3669381981645956296,2091092042927381215,5605230598867016818,9025958428233783096,3401724586909924056,8096006670900436870,
13394205946198312036,6773504700422783197,6601758206639679516,2420319966559814108,2664669678401849538,6445015078544871644,7679766563523346564,7309710120221520618,6200567145030697771,4144499422077911651,426335962508606424,5732886438318136162,2262964547601888265,7469470457667446687,8588747778477008987,8776504354814965273,17782025107002737619,8189242508537771087,7121562155006996824,1809893910317182395,942019846833654132,5170427910324103035,4297353756603508836,4519693346908967715,13537399892103789949,12176375316511746134,10203806186538260959,10596496154786499027,2552333678583816722,2224455245046675968,877415325706368191,6984085629278137953,4619494709739130317,4505373843692933264,9199277392173577488,15915417846942529408,17745591351457045869,8853808294978381322,2505199596817651823,10008511801876660098,6431786803998243834,216004811494635056,693532412512953254,545105841041630078,2396600171428512278,15717537694091122680,7979757526527051978,2331493387085279719,3629754368309035277,8878253651705503989,5111430420999188471,9701302924611033105,8161582388245251291,8890614471539788410,9486158968686623816,1915416402434094547,2075267586627270347,17192162632855957729,14360955802723055124,8399070425695696827,5359834820726567643,17985020364691885936,2351543881407221838,13786979436975616651,18329915707152246489,17292641406416080415,17490431625864670011,1506868403517256224,2963331821799451736,4991984385325393094,10749448115200483371,16419344377460366950,6056303896435172479,3462703998715274358,2418058569528917271,9780411412155288523,15197005431376896011,17893308907340921151,7763843307146863394,15943853949915531253,18263575801232399134,7427904154951396395,2329885696732355688,7350047523602236293,12088126171925079514,11203876057401819526,1597862526626909794,4686404190982627018,11394115288723683727,13840517370532794994,2060715031874799447,11363338128589372144,1889578137932636523,4972193591835989861,4499752186780640907,14307455819328026927,7640409792067193621,1610382144576760879,8700136613382761888,6769124306444647033,13942866243529808494,2829569266416721105,9008822343001640048,3607287956332842762,14906096886166688727,12419754878528630366,1873111916436666299,4887710915823974410,2023922159992339555,1653910182696187832,6552168726590699083,8467645767976032164,8601301803353841971,3718718508474907198,14496337386060606726,615715707494857486,2636465173877277671,3740338046699081379,17925933965635548666,10966499697015591569,12337194374786438348,9118184840468550734,3031561825677672583,2665742569137807560,1906513007906706879,8205607901190420024,9725110754403260800,2961412815667367326,
4748965766203441642,2605518968914781536,146159600376497377,6598095789582568478,9174145380479157285,5025149121570346965,8681884056214481476,5612691900333232985,16185901417798762346,1874806971975219630,3474663998307695574,14478112551725383670,17269773325562272085,13388434037147218636,12885280867798409797,2068407566026543647,1025510665956871937,6135848945288230842,18262982572500347432,98432119029052598,1228622281020238487,9261979992366734424,15280216647550605020,7494688110477171622,8855148631139869889,2521955241952589151,17009466429854064005,7507037071000311190,6336230429039349702,4299647873781314433,14428792298785264919,6602526566830116897,2901543281569671198,13235053783664319715,7300546879074162631,7650665153753247644,14063374781785617715,15903177764109685224,16116032828399085750,2014334636454401790,17665138287548658154,6436853233259084639,3545922492138498297,5928880312258221698,8214307743620918366,3540648126797610258,6188120125978290836,466924827822388739,10879827601688376620,3492034595298311169,2861891465148896752,13165496870127266979,6820790690107864793,5908034598515288099,3065715737374611217,17458327056722744909,6470543241895595802,5805907456558518624,6219387785657710760,12300851577849540249,4548507149081013432,18161155674320354877,10520818105922252307,3259291540686273376,6837939352041178121,8388654520032899840,1183014443993643792,1156276479951837941,16579653853540763271,8934671271808560805,12719396981374413136,1163993777639525629,15861149044536500578,5380540741640849411,5348691756576830508,17822872158639394965,4797257049918634543,7184581278342997129,17352231025822592761,18357211401079980196,11462981684754082756,5289687852419409637,2638936423695859245,14926413339226228196,6168772859565473251,10210217357560951353,2652856948810755658,3435249539380665550,12208576726982848565,5119772959514331689,8108497675680737802,15419803333291758474,18403425590284449242,4078644173700083319,5724513780843945163,6838857887221977461,4117724691257639564,17520414729979599792,18227484037433624912,13090023497613210050,16609605227790691346,14027973865916668982,8219141839818225734,8549195752862737549,18017526412145927049,1499785482228623233,6816814472933600056,7292802809227699093,7126048429828259086,4335618791105646956,9229226566582874331,7631549921540346644,16440192635948048180,7998495239976764952,2923682362088040313,1134504531222287433,416147315037957273,10128552303017555773,4622522947947841494,7220619531660218126,5186058545816956743,4845350946138677146,6386374627613862108,9700627391072594371,6844061117706227865,10994701997315909294,8834711337531476030,2034614768511244240,
7312479243621330131,18102334923959476893,2438503791314484875,13854989664606796127,2735644390720184018,3986980315453752869,2659005468575930331,9587195251195973914,3721268801793072268,5217481583229136766,1623963543729326562,4919992008989175893,2405940316014798039,11858052888269363998,6546561626863631465,5595210881970153154,6304222060232999275,5747354296712051916,8443373640733517876,12626899491535264268,18109982484272411215,7051859963234647026,250938197554390042,14055398303758544670,17273634177906520038,1515066904026536270,4324439337203635241,5817994026259548107,2377547806531517964,6407655962322991016,10840384776779993940,18357561003991898985,11600185029636480820,8987525710948400715,8682262634514744455,1071000508510567868,10357731601622178488,2839761217375657863,18162222407859090835,18348486085738390474,18291942750618896500,4598066215151623313,2619582610193113803,13285927779116671959,310018132153971879,920690875521998255,3838295048251537529,8919171283774551120,7006108314227609045,6015396907099908248,1735222643046348651,581069201518051832,3291281810447984283,4153432560816597457,4161402694503520469,6874250005456614921,1952702935846895086,4229442692642375090,7926722961731294932,1244249237437437042,3809584490999733986,2691417897252912900,11466400492968615957,4072146630805130885,7720135631601239407,13806058157428884632,8608107735568560647,1056081976077353410,405904052768643324,12325916139468226481,5100321726221365909,8549541327957260409,8682422428089365845,134420246799580308,10521425082546508669,2415156895014027917,17664059879790919748,2103232769139476847,14065602249867826152,7249454977199446273,11803560784121076064,2745488621897761661,2866665900830592402,18303445472451108300,3776171226863309419,11866337990339982311,17805743617576514658,3476222762195378728,3622947379535180202,5474634692359319241,10275975139463085211,7763179231181858013,4902558802428583278,4203493113258441546,3218267417172179733,3426888883982324985,5817811125085149955,4921586699907507873,7709395083924635548,1477314132897782439,5847060356236804659,11097493207516692524,3316682596675417238,9639244447082058633,15026329413739896388,6026701643601075725,4027867438767551427,10247647489636370566,7978445105226409700,17338427002910317500,10076048633666344393,10471384872488660519,7055025653863089596,5761803103330279932,4207953300570932830,7265817264098376184,7552338573057970535,4745489841069509020,13826519033824599324,3162768426884242353,284606357172237085,17758304355203058725,4854538631021931398,18357744462560986041,18039250359451262328,4901286046978077664,16712723442238440864,5567709524398528237,
3549058394632715942,1798312324712602385,902651798383634964,8648819896731820334,11450733053425237025,9010896073464876406,7098836739980899501,2210713376759367213,4485806165989987054,12911276321284105379,15541772064294840298,12065305014256867181,4569000010291527393,16762263809537026605,4699392498098965608,13819958217169298392,3354785237810838770,13430050796303465783,10253564792711456805,11822353543702640792,8503237838032465221,3913196153194414703,5626383913097193122,7859816012662115587,1767982614621552696,6014297072515595893,5231878565780313797,10529612695116281920,1787039403351746187,2255003679517512092,13090257983707650488,9503629704818794699,8341929565114064235,5902345458191295287,228871098973797603,2502774609914482819,109225300046671007,17441230841513278978,10218373432089779152,9227971351366379937,10340834424158301831,9309151224067707828,17761994213808763317,17250101668133429108,18019994114130630607,8443800346568384908,14486684070605574001,3152133962017046352,5632655605586787648,4388550365954034403,7777227287714271289,8302986745163163029,5544294384452253314,6883211699823914435,2196967923520494134,14954089805154262105,17338589542107658273,15270009036131644419,14661582915973421376,6947536756953343761,7627475567642385236,5241246509755977428,2090288064602155702,4285032976875959314,5723398840197920574,9885499951072063038,4106803087063895957,6668568161553131334,7063383210035266908,13360818586379488344,2066267471882918205,17971202917005035515,4625267449275816720,8504541204703767610,76451935630362062,10859681683738565856,2291346215646721346,4737396177564508130,4978166384264851077,16100083400445148539,793651339496589449,1976169690332576252,13917004477804085353,1285608174630648477,8294844947611807385,14617265441578168065,1134846537619491086,3038137382010412801,3178015646053273292,635572792130839841,445489272278078979,3144247766064679954,11023777891915896429,4180122805673275640,5257106956394424370,1095099478646971144,3881118490158952474,18022334897104444282,614753921397108164,7199049669961314863,4981857656383045972,1821909497991374908,16714543970873555598,11739856680516450922,11201172425338053502,4097265052157537499,420918414369389238,16340106850559096301,17000763594831482441,4224630385812602485,1612508931894321129,16368146605360661372,10424367710426854703,9879092627656890281,6130718474381600026,3917085663615842495,11617514197623894802,10312907383789499559,6858406629118999481,17596440381417349249,14178102835903136337,8997139071194301029,1414598452710143347,7759820957425931340,13179069871878164377,13914710719740241770,8820994865248704591,9546210941235286531,
14157361150596996511,4588993422220644986,11146796262978604038,4844346994105742782,10155754308517224774,5589054661817829937,16086153169181259948,10213148007845606982,2946581138314695803,7186529355200287524,6199174962379277182,3627061158279343163,339876691870442069,10539661384071595818,6076344496429422372,4240620152722820091,2496761968545119189,4429281336647450579,2545990805606329630,6175539413715664554,5978400512667722218,2879793594505282267,496131397352702974,7706149522945888289,17444710822951822474,9018639209428805778,16595460888337288691,3756496687217382211,2203495760502370052,5756755712386508564,2547258168253465380,12775953099492298886,2573956181457577732,3110986635698660928,2776383495383192863,14490123387247215634,10712509964991345444,7333785633004556032,2444201026451518654,3092258697801436468,796788275794922551,9592410945028812686,10041747132817732273,6221369484223109105,11190297863628901275,5571982844839309286,15587968824323987046,5958658222491408983,5470914203304572262,3176139307205838514,9902827351480973333,5654092788550979298,14712531905434200106,6377625493266093508,4538733116022620456,3047770037355670102,3907361857101140893,1928563117124826430,17463482200890948988,6141768380846862763,4086545796012328039,6394383848455723372,5604682334604014551,5977327523199413030,16634432167370837456,4483779188120295149,5748493298919492495,17572745540625728078,4400850161964175294,4569436767816105010,12222376115482596193,2596177786111461003,17059565437456961055,4351493958330886906,5048130249803161573,14770066548118394215,1746952935278528454,11580698567051894237,7819354202995480636,17921598677194663200,4980231329807633807,8433512017133511655,2000819667299758385,1494430839843414569,15881525973670392696,8342298064739535148,14280192348091697,5146165561660337025,4122654029520851200,12561690607369167653,10905115547266571729,12196598243108741007,9018078927565702560,726176968975477778,3646829048633746701,5125180805744928443,6077125982450327004,12620059086114133737,5879942354225936583,7717862309130019786,1646511634421522530,17998668130448374228,1871707691143620475,4186421292295733095,8461473993428729829,6423046561294994450,5738544335903094391,4847934104284477897,5526388615025057274,2405264631859320030,1290068592602971892,15476158121777067377,1963675756343991255,3473275615186979536,6474092748508403310,11782295126077829161,12630432503537769817,3177255995971281072,6173850436352446887,9108651580996510213,5116746118898335201,7267958738474822128,5046179694211474094,11575424243739637495,7907729302841350679,18413054776523517249,16659964981998581265,7375982122836795389,
216581634732024520,1245321148425665588,2327777131562208608,2157561884319882608,16881032237252515500,16974295766798474419,8941313135289994690,1284957253494301987,1511107824153897223,13099820360417922582,5047059057235319837,6390118631434827856,18193602709756018864,17583364111581292389,17125814227411508479,16962438324566079790,7470404306425434914,3079239954255162235,11268085370523337850,4768337686741397433,15723962345641072450,2203049839442406003,18197454857683939810,6023863866420927567,13973664451657094246,13845419545042921712,10276904907573357718,6181866921041537275,14628859135016327631,5827413770079009093,925684235697747152,1917047799075421850,15785608365168161146,10306461986433165041,16258334525015022203,8646544468193786703,934353613708527784,14205046132160711513,18291893414675677747,14307777193982387521,4649728059286639739,10592183493113574926,11650970528333235764,6530841897712181571,7564267007735352660,12494264695616862701,3891875046915358341,17583299280706965983,6798763727756111970,7450901991213798341,4564460907315710272,4645127018361946238,16605309414863292539,3308204297575189020,5150212125552785792,6926987872790161829,5380322059362597445,3392504658585304304,4864690653296854877,13284005249704299524,727240586517041114,3539659278036849749,169296487156936581,15516370851162882250,1724443283169646270,6460933027978378127,3160370952961643073,8039735553131664038,479243818153888102,4725910443607173250,587804295837559525,3171547786101671612,7659965942552200368,7328401173950682023,860354726978713760,12143043389741692550,10570773943103985766,14471485613356320900,3999917616341477359,6540464228514696625,8318900332818783468,8955201730641502045,12540300757950017974,498421811952272464,15904691261933703857,4317352074892618935,18019468559446999846,1452222216039004534,8579762168527297657,3844025986290182892,5059728066678306096,16435422711585217542,4935467459194267358,1393898059158153081,7741205595387569137,3056212879727855564,15411756266561278086,6858424489221433699,13583045258830114883,1472530238258006067,557002645027652819,9693139004968245248,5950855564365112937,670026052208446298,13712623480885172250,8874899892785732933,4062900366158682167,6710188486669636656,6074740803473425252,1167803513280246390,8977599200442582427,3639021542100652517,14120165213230604661,1387923139486164359,4727332419685675962,6115989475786953083,4965177319952676079,3810944489651450835,6665668914268031697,2090795789200220576,10678455935325845211,16177116316103642967,16914511190280602470,5704373445950624821,7602446879896487433,3249127325237820720,8656147235865109771,16068195554518979345,
