13861367116817455388,13271959326257815096,3208910499139030793,10551183044001150855,12674319999266551084,1161108049946512546,5348375509333360219,3222110112311557006,616960370036164032,10561496676768392218,
16121388355031162055,18224116339226952901,16223040288750571335,5628981978724634663,17689319518155271233,2716893270917431559,1820524596506524649,18423376461004875772,11747263865644009551,7824321778158350787,
7493809375663735692,10781495742904568362,16941377616204902192,5074067622620434379,15133037965740068862,15802990888251205959,850383503772789864,14368934123552272940,8102068210220861530,15261408067747144478,
463921557665500292,13224681546804855285,221164751608310196,8813299314330586388,10910027475396446642,10926014399466185196,4310867265098428942,13634526888561930630,14662789580398221953,177654334662600301,
4428027146645068838,5918444641344563164,17026461766645971983,8693823038039540047,2149749350623128986,10955959285149460967,14079044048120827229,5528403473530846500,15526212137749630450,14362019429346857267,
7447612576129303073,16128194275120207190,7321326158802734723,13971223379178464509,978999998560808203,14537793740955518923,2201940723293622229,9259195285601526359,5191184016295081077,14395724866600836244,
16197363037321082123,12713841635941743678,5438535179219242734,16700311556721666220,7921180032220937471,3220234597540363977,12569741315521458028,5408730266145407462,12164801016056301974,10999379350179285588,
7970185824829593309,5319543118746407375,17130010956202361946,13277567109088986087,4678956426280578558,11520095296498271271,16735766860525703545,3587836458686625380,8431179491169977971,10949913866153311635,
1313954991650778033,12013919164946666980,5325650008895139528,2524785298437461856,3429193976357904800,6693078077203396117,11737886863815399036,13565356644585664766,2847410847129681513,7147454169727290084,
6749717327958213783,7819788345071674095,12484046383412287812,3950855204512882907,116742024694073745,5325351433247506590,640360380780625211,7335876091265512718,16447802135967039464,12906504633202319725,
7862136406259274546,5329486088901961249,7820038291677755523,7479373299164535099,6253417004306688988,4157139982146637898,7894750399513201677,16256497596334424643,9144374467015894457,11529416359201286776,
1401928163151465465,6761598679599322107,16350812258461944661,3007565832936136177,986892829806349667,3401748104309356429,11476742740286054831,11385771042297613694,5918074683467545890,2455173641615390370,
16165439042003637764,15256203307681332164,16626539504189135735,1535239728502041826,11464214214027281867,13282777579887276609,11033975350741455735,7720532326964627528,8781663633366794964,4443830453637250214,
