5854807452892700127,651774062769090194,3666978040002031789,10557711097063243696,13277086597932711566,8419855238065865444,15605526471589583542,9502467930115536137,2365384184389542454,10662155124663487071,
252544001623183387,2089371753470886779,5490810928421686973,8788061017724435822,7792556160249721555,8357190012827254032,15374549439973293866,1095359267495070374,5426357237674382986,10058854926998644505,
10344610633431567782,3958849643211727036,12490989791584157534,4076630499989673692,11707583093894900382,17653276430094621754,8225974177060625379,1341107751049050404,3013645512906600377,12564004803343917777,
14935931200815364717,938491788808334672,12615901770484455695,5170744334078299180,437053123073739781,4856836357244337755,16358918522727815108,564021283613635868,945832963191080899,2117917975382180769,
14499696214018881845,3936266996725104423,1910270819741972005,4780637233013068432,6875315071181820996,6027465255836539105,5867274175021565364,9967307241420962008,18222379716078633068,5776760665826506996,
4784794264365003402,5731647294356500233,11610489534103057440,11069732000263615985,7212107332858678869,6771641160703402822,14866908217354916406,9870192574614562994,4479609954517252333,5894012128334325362,
754479939056455247,5185663059707221274,4194474171608630390,11887929785622035187,17669250628047206108,3328918501933482180,18015621533357787904,2601187021543552272,4773433663140879495,16870795233135719733,
11470136218596689533,16675514689603728682,509059017005495879,365590850877510414,8129568568750843082,608348802769344541,14436492966569915279,14579178501133385696,9068296010630901226,9929414380237883481,
1880888260102089066,11565046232039992096,2130551079551223213,7535731041168148687,8476022744580600034,4536233885403815542,17614494462099210155,24876131831810481,2556393393321114472,17368247566738128518,
15954248669371611659,9152309781282277662,4473327144437524443,15908384794029061721,1955035134119895332,16705963593895971110,8569629997834985020,14826631267065259551,7282051887489621566,204297906835235848,
17455998445413395372,3822719164097505033,3360957826516641942,17777664199605305648,4397567040149671625,7822677051833471436,3488280494707002214,213921022394167287,9825774423171928856,329108104198676907,
1046432600743825921,17539031266903020616,11848476599239554334,8677338022782388097,609928835613760833,8965908691653305614,10234996323938815421,4780758238275097139,15819240747508512858,7743754289272162999,
6638537672170729651,11736019890433098473,11977684312005625842,15357784369062432966,10449178368427132361,6139228241289917967,9975763605044953165,16482488282073949187,3005766037124351706,2901393204770901421,
6460302004365239009,16167399902804549877,1363059458038007336,4293290261211716217,5338441099017251467,615576437685729328,4523024470502275681,7080354068773123689,11263094350289876675,15448046643236957443,
10531456588801744991,8808052861159789342,6929230950655151502,993867194515791267,7448636706802198155,5164761039458363224,9876281289354569070,6344630973403543145,62776182684599399,2444235832207889760,
9698922104709690452,235331239706889848,4628966881939508207,2568579188035384129,8614841204516884362,12737672830322622599,986061545758888231,912851985561826428,1550690460953120509,9353091098901430561,
16786110147295098289,969683155030311182,1579635621741243469,15613589938444624920,4306115349145897209,3445863113432236541,8205066096140390659,4664791824926153085,2964185068371932138,17849418714104272399,
6219335224720076494,3793739472628460150,13291699944202495812,15725356789849503530,11499944248526771683,1119423337295983520,6983834326413002770,2622782885200477655,17989107024720659773,5247934073339522957,
3136057132291889851,12615745613035488066,11013600903911066239,6774323086859558211,5020444408876153821,8525558423808372872,3911566385648639498,18350992696324771201,7247105041872874392,5260970586501858153,
489108105225750587,9579252919186001862,4771423418612109531,9969706610342983474,5982224965264882233,5949098956871350767,344138167436536749,5973517977310384065,7985318651374193008,1163040508108203545,
8161248134978120259,12867068266081369759,16937475958923345675,3151939004350011888,18327205316491194193,17371871855933728190,7921237719749525016,12703817109040278221,4173970457344365190,8449452591417372666,
5155560293291198321,2569091168978087807,1149901129610675375,15192942968340764923,1017330346788461048,6060329106506513190,7745063141631998994,12364694842786597930,7549091111469027492,11845606712631596862,
2219984974012634851,5418414985008288528,10205371714825998198,6252285891145565204,5995881195394584602,3062912304712247098,4810909928452831169,15660669415067475470,7449990682839404940,8599664373032577617,
1046891121791810172,16945819070474838014,4293684123705409643,17323144382762246232,17374956362267002869,17285329133457741618,7693678272344164988,3564471606169190546,18152530765347148108,11610173839171948117,
2616802824405659280,2506603045269220841,5152000484775210573,1126265920955489208,4452935216247467226,3035854620551894181,8311102211521437876,13773247630429278878,11073310189837470251,5235549840048746357,
7858205788015225448,3988827096676189442,18122951404688775802,15396917290466820169,17110979388101577960,6214017896800141574,8985640821617316878,18072424906034538441,11575921795928716986,10206760244302422763,
10850044774339289456,16594450655347888416,306973628999657209,10292234676237561768,313065747346444325,7699930989273411277,3864699920598264741,6126376081145909500,4125822015564098351,6875959928853170652,
10325131514998942996,5192537445084302556,7014303203550027599,1317170723654413420,6618578596012960768,3838867969540002303,688243472747148351,541903085631623770,18278333064754527627,4986379390661173984,
2115726599297029851,3526692377222561240,8704665245727219445,10168072901192604810,2501984811819720208,5173409869244489112,2645561263397151893,17921288568081724031,1507072042128128951,6140402494583712310,
5954620675905016346,2126734562933199218,2203216205982384578,14781454876796202336,5089092365354251661,17611970856621739946,18069337391143224692,15778793141924126016,18425690964728821924,3133959858179719956,
1723602370593328696,2934254548313161300,13309170997598931537,16781390969949369358,8057296637601392379,6954337306013571107,5342124593281917024,3634520253110985423,2251096259743603984,2998833947368680111,
1363331125671343480,3347828095044129447,17006733148037294780,4266774311430395777,3006228717087467955,14699415145077337901,1110162164129286694,3219530284700341341,3998008594034353851,3244285207805943638,
7158264806795578079,4686768789375414750,16951960891840637022,10259930192586887504,11664586865223157620,5327646352262811081,7745893818512418542,253112302538330336,17730057081012219177,4228880865974447217,
8746945153343473474,18055842527702868269,10512687965398475338,15191713201556673307,706994323518727052,13052595891410597977,2308114841321578058,5081839608567631597,1969739868244325534,5144815992499779998,
1067816671804984705,2650426792254608613,865802590093054548,3994744079936082434,7996426265652683135,3348354103204091081,3766633233413747214,9029117338714932518,4028567457100167418,6634699284422459921,
259959170538944907,15407782938461943690,13219317415282865028,10142469529904488039,910674652182893428,9959484386301511611,2989556680384293047,10028916784894764219,13553158733417497798,2080838639685053496,
5286583587010234946,6052507508717301697,3995908239046326306,83998242527344495,10660179547904910933,4052318857439858559,8639927354547308506,17675696100948186913,3973243047505444974,13364909139197996099,
