7960693369585997116,3218677344412079170,12988329146134417258,8049894844157888704,5434146091782748301,9627698414312403129,12869415069814996797,11372188734576540867,8275506876271047050,5908625498820244774,
7386364067635206768,4003071413763103334,17517756893457077833,14757846121549315085,1565080597610611246,17006873762539802045,9604293582239899759,10772121271073572639,17113353300451094311,7943343250848059051,
16911904836069657709,9304008225545340219,16703230759644627237,2362736647605801781,8127310630727041296,2209676715052869427,12074412998254107211,13611840208024077584,7174926277089328366,14927633002924402228,
4099372661498461331,5103376541608834810,6215174005198607355,15854820469930455394,16175710657801490842,8549373285837838588,487272093149818834,240813369242669917,424523248286494297,12632263575593693180,
7407567464389953060,16509393975707865826,2159855901469331656,6655884453619544953,3032951581240350965,11345030764708908707,11719817227604932451,15110983166206509377,11868669829658765760,10056352997728048231,
16107681815222653207,2314516091745573324,12714753239973561591,11150349417439063718,4823450950073125887,16179606742038197833,9776415721069208467,2637773025617261658,614634755140203342,7414468551623895819,
15970589491215763846,18062505983881085857,11733116762413733484,6171428684254368997,16695923645512373745,9483458748441604399,5871398026502001069,13049803648679896296,9719693188226508763,17407784394505865882,
193746445147858812,9302926153270504706,5995509531425969870,17661011592354600560,13112732860390209065,9970252892477920324,17467952521808020578,2119143462409167479,16870597023020747749,16926795388593910142,
1560629282123478328,7217155270599945601,12886839956694862378,1188660136088292053,4787099897722709806,1412372099544344455,10834262271680916642,10109918273815253464,231731351412185335,7252627153225093437,
1139511626465206660,12709217425863519487,12481934862822159077,16817099622101145764,15026694998294566584,14564261717939591418,4265745848391170051,17940993262554210644,16941941100407076652,3945189678685922291,
4923605868868867629,3673399188010156731,7409516279057644198,16926213231157998830,13439795899011726761,9505808731850321970,9794718508460403302,10722353944570501900,2397736838891008621,13837204988358117180,
12960662356910575939,2481093501184218435,1133846559685963239,9919417276972678692,7554988624085930296,5440288218387846052,7581623849325019743,17049981015221300263,2262978164919304656,2816934036156472222,
8170185376657600183,18296378205267946455,17919655296425880023,3963926913964180056,9037272003664679862,7660807939641757847,15778171484922831078,1150131575190089395,13046711472853574090,6898435849923051011,
10839764210747353409,17470491265868737541,3087793757213202116,15404723383875615087,5345355047777850619,10533565552848863765,12400681426089270310,12796629887832607454,990352221695004118,10457680924241854975,
15073337728220327944,7027307041096472177,13420412215044873152,1544184745036414825,17021062004172466210,10060905665266443192,3770363651683376738,16807339667619183666,14048923108580345385,17910248219482065089,
8553471559823085882,677169083421101183,15574981959086944859,12419901017492358283,16894410518681414858,13404173370782382361,11444741158571105940,13860434047182949319,11560083760759197391,8016277088792060785,
17441321256668736522,15595871749390175728,13133036540240397991,342423279093072135,15916531075307620702,9122767236800036412,18159531452941545873,13756307690309053068,1451698063665824534,8163897932571735588,
6972816519700884766,7642580967542891752,5667648900971869958,17435616254970472607,2382596582209807011,13642677425384254903,18367226306759003207,10869106648804176256,13471882722321886498,2763294930405529868,
4781196038589927782,17862634206662933715,2972384340323353721,7746776556122366925,6046938375083809306,18102048779149115526,14152785972712481384,5224157565833600355,5869034768399201179,3040172024722359015,
13208892439574032339,6284240993374042501,12333823377851113809,12490339953292642275,5867895926634463185,1718412127018486482,13311651055735272328,4516834298949856961,11293580338894797912,15912282943381320733,
4493633149701022962,16423871071932181504,16286306258273594299,4181899347531962813,6221356810459106132,7805951093671889236,11641200074509863529,7985971368322286962,9371671271026358920,1957895192018765029,
17907650132204029453,13865900805432293681,763472600639274184,2004372900566427897,15322173717158201636,16815527415101018792,6768302334344249143,8663556905503692269,2082545022534821586,17264864916259518202,
15877984162501956677,12821307938287662429,13220459807440157293,1853212162259516164,6642423816173458656,8021256747580273990,16788887358079007077,8607410623164438743,14359976337555789380,17065704163754716638,
11783648154682025607,9221514085912734745,13904322455629972176,12684528442293020344,12695928086313423683,14476089723919727475,16918550016352134201,18224792694482358134,13464692750888741077,6889637133430821239,
13708967703347743060,4790390612616125470,11954880623739326776,11754190364081837671,8552120228911942347,8628224885040352713,814489665846230230,10421587574906072756,13494384524913152097,11445545638953814423,
7126181208246203115,12674142115269536761,1325172896950921318,10513863745074447134,10383728416291748661,2632094944057689979,10001681393953503896,11527439103489367755,17427488021695703086,799588419500924861,
13784779059668110795,9792900180747630203,6405046527510720806,6132578178714147023,4544985764612743199,1135678950107176376,16264652450915709688,6631772262952821804,12173655087176128170,16552506346309711874,
4612464681782588375,14849213749382949342,6385425109801415535,15193316951467097571,6193940901010464628,606045446864070200,6548582382925970074,13031670141463486543,10594482803708050886,2571198435809196976,
1983620672046323791,7170894271263189117,6559944756602315357,16286031285021971345,17723691827525308545,17212105020684097838,17873190288533049095,18213070235738607114,15831833240593078802,6245426196424679611,
17241570578624052557,16680442294113543385,14406815299062496461,5993507506430781184,1270494973261654406,11379585021107843767,7747553401325312418,14873044490855218499,1632286155102602650,9026055536889180645,
11277655974279276071,5237333354426310550,2632281518048067013,4907537077451198846,13455903165573936465,7170782754977716466,15824291657749674550,15147446376520077952,2628659888193320586,11969698643134547770,
3197501354948840861,5997441579061504426,272238133520214338,18200923554480626468,11083101736936659282,10068126615962800483,10613216546855504653,7859706088719827756,15311698220965451757,11081059952430212972,
14064761657488587319,3591107818189166656,16957675956484356043,8697667515545709605,8954280510555669831,18301317399268143778,12571213172963227445,16472545708875586546,4972318833947955806,5331836867641935725,
16955343115790207662,8839596929185415348,8708097225786772542,7955120293980563138,7299415786264660251,9179249848446270633,8877535323578349475,10155041755118578859,12706982277581912488,15555011422112930232,
2795762977844552812,17162608033933732464,17822709947105012555,13586744285306084806,13577261479005761591,18232738616235017683,1718081060659516278,2168616610646784392,5786498787951452301,10793169351632636291,
3364605105673937702,485537996831663306,15838928523220455812,3176988981583079226,5634364802613826156,1286841453554434644,15703114217901372266,14361727885447550967,908942070513443674,12245161875812442532,
13363949628034530161,14499222955791912333,18420381121635652573,16416033533210387761,14635286522687165631,10348936762221955218,8383765023731384904,3379739294188584579,17462033645392094633,17900557706637913346,
83502647160616924,3509251882220914198,16011579037497088300,9675227573734958631,15045782637019503830,15657983445751040425,12425135203273882103,3520246889701894484,15802790433783709047,4446628026054155753,
2480163665663268549,626777604957717556,14138011225512649188,15623374361838079906,12497956958491269865,7994661039552707555,590811224124012089,6137869028972422724,3497885056304348387,8361454839289512216,
